CMTE_ID|CMTE_NAME|CMTE_DESIGN|CMTE_TYPE|CMTE_PTY_AFFILIATION|CAND_ID|CONNECTED_ORG_TYPE|CONNECTED_ORG_NAME|CMTE_ZIP|CMTE_CITY|CMTE_STATE
C00196931|JOHN MYERS GOLF DAY|A|H|REP|H6IN07030|||47993|WILLIAMSPORT|IN
C00196964|FRIENDS OF ART TORRES|U|N|||M|NONE|90013|LOS ANGELES|CA
C00196998|FLORIO FOR CONGRESS COMMITTEE|P|H|DEM|H6NJ01048|||08628|WEST TRENTON|NJ
C00197020|RUSSELL, REA, ZAPPALA & GOMULKA HOLDINGS, INC POLITICAL ACTION COMMITTEE, (A/K/A) RRZG PAC|U|Q|||C|RUSSELL,REA,ZAPPALA & GOMULKA HOLDINGS|15222|PITTSBURGH|PA
C00197038|"CHARLES GREENE U S SENATE ""86"""|P|S|DEM|S6CA00139|||90047|LOS ANGELES|CA
C00197053|BILL BRADLEY FOR U S SENATE '90|A|S|DEM|S8NJ00038|||07095|WOODBRIDGE|NJ
C00197061|TRANSOUTH FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|TRANSOUTH FINANCIAL CORPORATION|75266|DALLAS|TX
C00197087|"ED ZSCHAU FOR US SENATE COMMITTEE AKA ""AN EVENING WITH PETE & ED"""|P|S|REP|S6CA00444|||94526|DANVILLE|CA
C00197095|NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE (NML FEDPAC)|U|Q|||C|NORTHWESTERN MUTUAL LIFE INSURANCE CO|53202|MILWAUKEE|WI
C00197103|AUTOMOBILE CLUB OF MICHIGAN POLITICAL ACTION COMMITTEE (ACPAC)|U|N|||T|AUTOMOBILE CLUB OF MICHIGAN|48126|DEARBORN|MI
C00197137|JOHN KYL RE-ELECTION COMMITTEE|P|H|REP|H6AZ04110|||85064|PHOENIX|AZ
C00197145|JIM DEMERS FOR CONGRESS '86|P|H|DEM|H4NH01011|||75063|IRVING|TX
C00197152|CITIZENS FOR BUNNING|P|H|REP|H6KY04015|||40059|PROSPECT|KY
C00197160|TEXANS FOR LAMAR SMITH|P|H|REP|H6TX21012|||78209|SAN ANTONIO|TX
C00197194|FLORIDA ASSN OF SCHOOL ADMINISTRATORS POLITICAL ACTION COMMITTEE|U|Q|||T|SCHOOL ADMINISTROTORS; FLORIDA ASSN|32301|TALLAHASSEE|FL
C00197202|CAREPAC OF KANSAS BLUE CROSS & BLUE SHIELD|U|Q|||C|BLUE CROSS & BLUE SHIELD|20005|WASHINGTON|DC
C00197228|BLUE CROSS OF CALIFORNIA PAC|U|Q|||C|BLUE CROSS OF CALIFORNIA|91367|WOODLAND HILLS|CA
C00197236|BACHRACH FOR CONGRESS COMMITTEE|P|H|DEM|H6MA08216|||02139|CAMBRIDGE|MA
C00197244|JONES INTERNATIONAL LTD POLITICAL ACTION COMMITTEE|U|Q|||C|JONES INTERNATIONAL, LTD|80112|ENGLEWOOD|CO
C00197269|WILMA WOODARD FOURTH CONGRESSIONAL DISTRICT EXPLORATORY COMMITTEE|A|H||H6NC04052|||27529|GARNER|NC
C00197277|CROWN LIFE BROKERAGE GENERAL AGENTS ASSOCIATION POLITICAL ACTION COMMITTEE|U|N|||T|CROWN LIFE BROKERAGE GEN'L AGENTS ASSN|20005|WASHINGTON|DC
C00197285|COMMITTEE TO REELECT ED TOWNS|P|H|DEM|H2NY11017|||11207|BROOKLYN|NY
C00197293|RINGGOLD FOR CONGRESS|P|H|DEM|H6PA05018|||19381|WEST CHESTER|PA
C00197301|RAVENEL FOR CONGRESS COMMITTEE|P|H|REP|H6SC01029|||29403|CHARLESTON|SC
C00197327|AMERICANS AGAINST WORLD HUNGER (A W H)|U|N|||M|NONE|20009|WASHINGTON|DC
C00197335|NATIONAL COMPUTER SYSTEMS EMPLOYEE POLITICAL ACTION COMMITTEE|U|Q|||C|NATIONAL COMPUTER SYSTEMS|55344|EDEN PRAIRIE|MN
C00197343|NATIONAL ASSOCIATION OF LETTER CARRIERS BRANCH 1111 POLITICAL ACTION COMMITTEE|U|Q|||L|LETTER CARRIERS OF USA; NAT'L ASS'N OF|94530|EL CERRITO|CA
C00197376|DAVID E HUNSICKER FOR CONGRESS|P|H|DEM|H6TX21020|||92625|CORONA DEL MAR|CA
C00197384|BLUE EAGLE SERVICES (PCC FOR ENGLERIUS)|P|P||P00001792|||98111|SEATTLE|WA
C00197434|CLINTON MILLS' POLITICAL ACTION COMMITTEE (CLINTON PAC)|U|Q|||C|CLINTON MILLS, INC|29211|COLUMBIA|SC
C00197459|SCOTT KURTH FOR CONGRESS CAMPAIGN COMMITTEE|P|H|REP|H6TX24016|||75115|DESOTO|TX
C00197483|COMMITTEE TO RE-ELECT OUR CONGRESSMAN JOEL HEFLEY|P|H|REP|H6CO05076|||80918|COLORADO SPRINGS|CO
C00197491|CAMPAC|U|Q|||M|NONE|20037|WASHINGTON|DC
C00197509|VOTERS COMMITTEE FOR SENIOR SECURITY|U|N|||M|NONE|20006|WASHINGTON|DC
C00197566|CANADA FOR CONGRESS COMMITTEE '86|P|H|REP|H6VA02065|||23451|VIRGINIA BEACH|VA
C00197582|CITIZENS TO ELECT JILL LONG|A|H|DEM|H6IN05026|||46725|COLUMBIA CITY|IN
C00197590|FRIENDS OF CARSON KILLEN COMMITTEE|P|H|DEM|H6LA08063|||70774|ST AMANT|LA
C00197665|NATIONAL GOOD GOVERNMENT COMMITTEE|U|N||||NONE|15219|PITTSBURGH|PA
C00197673|WOOD FOR CONGRESS|P|H|DEM|H6CA14023|||22305|ALEXANDRIA|VA
C00197699|FRIENDS OF JIM SAXTON|P|H|REP|H4NJ13022|||08060|MT HOLLY|NJ
C00197715|CALIFORNIA PISTACHIO ASSOCIATION NUT POLITICAL ACTION COMMITTEE|U|Q|||T|CALIFORNIA PISTACHIO ASSOCIATION|20002|WASHINGTON|DC
C00197749|WALT DISNEY COMPANY EMPLOYEES' POLITICAL ACTION COMMITTEE|U|Q|||C|WALT DISNEY COMPANY|91521|BURBANK|CA
C00197764|CITIZENS FOR ROEHRICK|P|S|DEM|S6IA00025|||50312|DES MOINES|IA
C00197806|CALIFORNIA REPUBLICAN CONGRESSIONAL TARGET PAC|U|N|||M|NONE|21045|COLUMBIA|MD
C00197830|INFRASTRUCTURE POLITICAL ACTION COMMITTEE (IPAC)|U|N|||M|NONE|85260|SCOTTSDALE|AZ
C00197848|SHEET METAL WORKERS, LOCAL UNION #19, DELAWARE LEAGUE FOR POLITICAL EDUCATION|U|Q|||L|SHEET METAL WORKERS' INT'L UNION|19147|PHILA|PA
C00197855|ARKLA, INC PAC OR ARKLAPAC|U|Q|||C|ENTEX (ARKLA, INC) BETTER GOV'T CMTE|72203|LITTLE ROCK|AR
C00197863|CABLEVISION SYSTEMS CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|CABLEVISION SYSTEMS CORPORATION|11797|WOODBURY|NY
C00197889|KINDNESS FOR SENATE COMMITTEE|P|S|REP|S6OH00122|||20005|WASHINGTON|DC
C00197913|MCDONOUGH COUNTY DEMOCRATIC COALITION|U|N|||M|NONE|61455|MACOMB|IL
C00197947|FUNDERBURK FOR SENATE COMMITTEE|P|S|REP|S6NC00027|||27619|RALEIGH|NC
C00197962|IRVIN INDUSTRIES INC POLITICAL ACTION COMMITTEE|U|N|||C|IRVIN INDUSTRIES INC|48057|AUBURN HILLS|MI
C00197970|COMMITTEE TO DRAFT JERRY JOSSEM; THE|U|U|||||96813|HONOLULU|HI
C00197988|COMMITTEE TO DRAFT JERRY JOSSEM; THE|U|U|||||96813|HONOLULU|HI
C00197996|CITIZENS FOR BIDEN COMMITTEE-1990|A|S||S8DE00012|||19899|WILMINGTON|DE
C00198036|FRIDAY FOR SENATE DRAFT COMMITTEE|U|U|||||27510|CARRBORO|NC
C00198069|ASSOCIATED INSURANCE COMPANIES INC FEDERAL POLITICAL ACTION COMMITTEE (FEDPAC)|U|Q|||W|ASSOCIATED INSURANCE COMPANIES INC|46204|INDIANAPOLIS|IN
C00198077|NBD BANCORP INC POLITICAL ACTION COMMITTEE (NBDPAC)|U|Q|||C|NBD BANCORP INC|48226|DETROIT|MI
C00198127|JORDAN FOR SENATE|P|S|REP|S6SC00013|||29621|ANDERSON|SC
C00198150|COMMITTEE TO ELECT RICARDO M BARROS TO US CONGRESS-86|P|H|REP|H6MA10014|||02748|NEW BEDFORD|MA
C00198168|LOWELL LANDOWSKI FOR CONGRESS COMMITTEE|P|H|REP|H6CA03018|||95822|SACRAMENTO|CA
C00198176|FRIENDS OF GARY FRINK|P|H|REP|H6MI12025|||48079|ST CLAIR|MI
C00198184|"WARNER-LAMBERT POLITICAL ACTION COMMITTEE (""WALPAC"")"|U|Q|||C|WARNER-LAMBERT COMPANY|07950|MORRIS PLAINS|NJ
C00198192|CELEBRATE ARIZONA|U|Q|||M|NONE|85003|PHOENIX|AZ
C00198200|GENERAL TELEPHONE MANAGEMENT EMPLOYEES GOOD GOVERNMENT CLUB|U|Q|||T|GTE STAMFORD EMPLOYEES GOOD GOV'T CLUB|65205|COLUMBIA|MO
C00198234|FRIENDS OF DEAN SELLERS|P|H|REP|H6AZ01033|||85210|MESA|AZ
C00198259|AMERICAN ASSOCIATION FOR MARRIAGE & FAMILY THERAPY|U|Q|||T|AMERICAN ASSOC/MARRIAGE/FAMILY THERAPY|20036|WASHINGTON|DC
C00198275|LUKENS CAMPAIGN COMMITTEE|P|H||H6OH08018|||45044|MIDDLETOWN|OH
C00198283|GEREN FOR CONGRESS COMMITTEE|A|H|DEM|H6TX06062|||76102|FORT WORTH|TX
C00198309|DICK ARMEY CAMPAIGN|P|H|REP|H4TX26016|||75067|LEWISVILLE|TX
C00198341|FIELDS FOR CONGRESS COMMITTEE|A|H|DEM|H6IL21066|||62034|GLEN CARBON|IL
C00198358|JIM JONTZ FOR CONGRESS COMMITTEE|P|H|DEM|H6IN05059|||47960|MONTICELLO|IN
C00198366|HOPE GAS EMPLOYEES FOR GOOD GOVERNMENT|U|Q|||M|NONE|26330|BRIDGEPORT|WV
C00198382|DAVIS CONGRESSIONAL TRUST|P|H|DEM|H6AZ04060|||85251|SCOTTSDALE|AZ
C00198390|1ST CONGRESSIONAL DISTRICT CHARLES HAYES COMMITTEE|A|H|DEM|H4IL01022|||60615|CHICAGO|IL
C00198432|RESPONSIBLE GOVERNMENT FUND|U|Q|||M|NONE|35630|FLORENCE|AL
C00198440|KANSAS GAS AND ELECTRIC COMPANY, FEDERAL POLITICAL ACTION COMMITTEE (KG&E FED PAC)|U|Q|||C|KANSAS POWER AND LIGHT COMPANY|67202|WICHITA|KS
C00198499|COMMITTEE TO ELECT PAUL THOMAS TO CONGRESS|P|H|DEM|H6PA12014|||15658|LIGONIER|PA
C00198523|COMMITTEE FOR THE 100TH CONGRESS|U|Q|||M|NONE|20011|WASHINGTON|DC
C00198531|JOHNSON & GIBBS P C FUND FOR QUALITY IN GOVERNMENT; THE|U|Q|||C|JOHNSON & GIBBS P C|75202|DALLAS|TX
C00198580|AARON H BROOKS FOR CONGRESS|P|S|UNK|S6MD00090|||21215|BALTIMORE|MD
C00198606|DEVRY INC POLITICAL ACTION COMMITTEE|U|Q|||C|KELLER GRADUATE SCHOOL OF MNGMT INC|60181|OAKBROOK TERRACE|IL
C00198614|FRIENDS OF CONNIE MORELLA FOR CONGRESS|P|H|REP|H0MD08021|||20814|BETHESDA|MD
C00198630|RICHARD KIMBALL FOR U S SENATE|P|S|DEM|S6AZ00092|||85003|PHOENIX|AZ
C00198671|LAROUCHE DEMOCRATIC CAMPAIGN|A|P|DEM|P60000452|||22075|LEESBURG|VA
C00198689|TOMMY HARRELSON FOR CONGRESS COMMITTEE|P|H|REP|H6NC07014|||28461|SOUTHPORT|NC
C00198697|INGHAM COUNTY DEMOCRATIC PARTY FEDERAL PAC|U|Y|DEM|||NONE|48910|LANSING|MI
C00198713|FRIENDS OF JUDY KOEHLER FOR US SENATE|P|S|REP|S6IL00045|||61335|MCNABB|IL
C00198739|INTERNATIONAL LONGSHOREMEN'S AND WAREHOUSEMEN'S UNION DISTRICT COUNCIL PAC|U|Q|||L|INTN'L LONGSHOREMN'S & WHMN'S UNION|90731|SAN PEDRO|CA
C00198747|LEES FOR CONGRESS COMMITTEE|P|H|REP|H6MA02011|||01028|EAST LONGMEADOW|MA
C00198754|COLORADANS FOR DAVID SKAGGS|P|H|DEM|H6CO02081|||80302|BOULDER|CO
C00198770|FAYE WILLIAMS FOR CONGRESS|P|H|DEM|H6LA08071|||71302|ALEXANDRIA|LA
C00198796|COBLE FOR CONGRESS '92|P|H|REP|H4NC06011|||27402|GREENSBORO|NC
C00198804|COBLE DAIRY PRODUCTS COOPERATIVE INC POLITICAL ACTION COMMITTEE|U|N|||V|COBLE DAIRY PRODUCTS COOPERATIVE INC|27292|LEXINGTON|NC
C00198812|PLAID PAC|U|Q|||M|NONE|21045|COLUMBIA|MD
C00198846|ANTONOVICH FOR SENATE|P|S|REP|S6CA00154|||91205|GLENDALE|CA
C00198861|WEST LOS ANGELES HEALTH POLITICAL ACTION COMMITTEE|U|Q|||M|NONE|90017|LOS ANGELES|CA
C00198895|ERIC TABOR FOR CONGRESS|P|H|DEM|H6IA02013|||52207|BALDWIN|IA
C00198903|LARRY TUTTLE FOR CONGRESS|P|H|DEM|H6OR02025|||97201|PORTLAND|OR
C00198945|BLOUNT FOR NORTH CAROLINA COMMITTEE|P|S|DEM|S6NC00050|||27835|GREENVILLE|NC
C00198960|LAUGHLIN FOR CONGRESS - 88|P|H|DEM|H6TX14033|||77486|WEST COLUMBIA|TX
C00198978|FRIENDS OF STEWART BAINUM JR INC|P|H|DEM|H2MD05122|||20907|SILVER SPRING|MD
C00198986|TIMEX CORPORATION POLITICAL ACTION COMMITTEE|U|Q|||C|TIMEX CORPORATION|06762|MIDDLEBURY|CT
C00198994|PATRICIA EMMERICH FOR CONGRESS COMMITTEE|P|H|DEM|H6IL04054|||60544|PLAINFIELD|IL
C00199000|ANN HANEY FOR CONGRESS INC|P|H|REP|H6WI02042|||53711|MADISON|WI
C00199059|WESTERN FINANCIAL SAVINGS BANK POLITICAL ACTION COMMITTEE|U|Q|||C|WESTERN FINANCIAL SAVINGS BANK|92718|IRVINE|CA
C00199067|PETERSON '86 COMMITTEE|A|H||H2MN07014|||56502|DETROIT LAKES|MN
C00199109|FRED GRANDY FOR CONGRESS COMMITTEE|P|H|REP|H6IA06014|||51102|SIOUX CITY|IA
C00199133|COMMITTEE TO DRAFT SEN JOHN F KERRY (CDK)|U|U|||||90028|HOLLYWOOD|CA
C00199158|AVONDALE INDUSTRIES POLITICAL ACTION FUND|U|Q|||C|AVONDALE INDUSTRIES INC|70150|NEW ORLEANS|LA
C00199166|FED CAREPAC, THE BLUE CROSS AND BLUE SHIELD OF MASSACHUSETTS POLITICAL ACTION COMMITTEE|U|Q|||C|BLUE CROSS & BLUE SHIELD OF MASS INC|20005|WASHINGTON|DC
C00199174|LUCE COUNTY DEMOCRATIC COMMITTEE|U|Y|DEM|||MICHIGAN DEMOCRATIC PARTY|49868|NEWBERRY|MI
C00199182|CLAY FOR CONGRESS|P|H|REP|H6FL19012|||33157|MIAMI|FL
C00199240|CENTURY LIFE OF AMERICA PAC|U|N|||W|CENTURY LIFE OF AMERICA|50677|WAVERLY|IA
C00199257|GENENTECH INC POLITICAL ACTION COMMITTEE|U|Q|||C|GENENTECH INC|94080|SO SAN FRANCISCO|CA
C00199273|MIKULSKI FOR SENATE COMMITTEE|P|S|DEM|S6MD00140|||21203|BALTIMORE|MD
C00199281|PEOPLE'S COMMITTEE TO ELECT LAWRENCE RAGLAND|P|H|DEM|H6IL02017|||60473|SOUTH HOLLAND|IL
C00199356|FAULKNER FOR CONGRESS|P|H|REP|H6AR02096|||72118|MAUMELLE|AR
C00199372|GANDY FOR CONGRESS COMMITTEE|P|H|REP|H6TX21103|||78249|SAN ANTONIO|TX
C00199398|SIDWELL FOR CONGRESS|P|H|DEM|H6NE03024|||68848|KEARNEY|NE
C00199414|GEORGE BRITT JR FOR U S CONGRESS 1986|P|H|DEM|H6PA02015|||19143|PHILA|PA
C00199422|A FLOCK OF FOLKS FOR FRANKENFELD|A|H|REP|H6SD00036|||57709|RAPID CITY|SD
C00199463|MANUFACTURER'S ASSOCIATION OF NORTHWEST PENNSYLVANIA POLITICAL ACTION COMMITTEE (MAE-PAC)|U|N|||T|MANUFACTURER'S ASSOCIATION OF NW PA|16505|ERIE|PA
C00199471|"TIDEWATER INC POLITICAL ACTION COMMITTEE (""TIDEPAC"")"|U|Q|||C|TIDEWATER INC|70112|NEW ORLEANS|LA
C00199497|VOLUNTARY HOSPITALS OF AMERICA INC PAC|U|Q|||C|VOLUNTARY HOSPITALS OF AMERICA INC|20036|WASHINGTON|DC
C00199513|POLLY BACA FOR CONGRESS CAMPAIGN COMMITTEE INC|P|H|DEM|H0CO04023|||80221|DENVER|CO
C00199521|FRIENDS OF JIM SPIEGEL|A|H|DEM|H6MA08125|||13212|NORTH SYRACUSE|NY
C00199547|AMERICAN SOCIETY OF CONSULTANT PHARMACISTS POLITICAL ACTION COMMITTEE (ASCP PAC)|U|Q|||T|CONSULTANT PHARMACISTS;AMER SOCIETY OF|22204|ARLINGTON|VA
C00199570|PERKINS COIE POLITICAL ACTION COMMITTEE|U|Q|||M|NONE|20005|WASHINGTON|DC
C00199588|UNION SAVINGS BANK POLITICAL ACTION COMM|U|N|||W|UNION SAVINGS BANK|11772|PATCHOGUE|NY
C00199596|BILL SHEPARD FOR CONGRESS|P|H|REP|H6MD08051|||20854|POTOMAC|MD
C00199612|AVIS INC POLITICAL ACTION COMMITTEE (AVIS PAC)|U|Q|||C|ESMARK INC POLITICAL ACTION COMMITTEE|11530|GARDEN CITY|NY
C00199638|ACT TOGETHER FUND|U|N|||M|NONE|10462|BRONX|NY
C00199653|STEWART & STEVENSON SERVICES INC GOOD GOVERNMENT COMMITTEE|U|N|||C|STEWART & STEVENSON SERVICES INC|77251|HOUSTON|TX
C00199661|FLORIDA BEVERAGE CORPORATION POLITICAL ACTION COMMITTEE|U|N|||C|FLORIDA BEVERAGE CORPORATION|33269|MIAMI|FL
C00199687|SOUTH DAKOTA PRO LIFE COMMITTEE|U|N|||M|NONE|57450|HOVEN|SD
C00199695|ARIZONA ROCK PRODUCTS ASSOCIATION POLITICAL ACTION COMMITTEE|U|N|||W|ARIZONA ROCK PRODUCTS ASSOCIATION|85003|PHOENIX|AZ
C00199703|GLAXO INC DEMOCRACY FUND|U|Q|||C|GLAXO INC|27709|RESEARCH TRIANGLE|NC
C00199711|BLUE CROSS AND BLUE SHIELD OF ILLINOIS PAC|U|Q|||C|BLUE CROSS AND BLUE SHIELD OF ILLINOIS|20005|WASHINGTON|DC
C00199729|TOM ABRAMCZYK FOR PRESIDENT COMMITTEE|P|P||P80000243|||48183|TRENTON|MI
C00199737|CRUTCHER FOR CONGRESS COMMITTEE|P|H|REP|H6OH03019|||45401|DAYTON|OH
C00199760|JIM SPIEGEL FOR CONGRESS|P|H|DEM|H6MA08125|||02172|WATERTOWN|MA
C00199778|STEVE CRAMER FOR CONGRESS|P|H|REP|H6CO02032|||80209|DENVER|CO
C00199786|KIRKPATRICK & LOCKHART POLITICAL ACTION COMMITTEE|U|Q|||M|NONE|15222|PITTSBURGH|PA
C00199802|ENGLISH LANGUAGE POLITICAL ACTION COMMITTEE|U|Q|||M|NONE|20016|WASHINGTON|DC
C00199836|BEN CARDIN FOR CONGRESS|P|H|DEM|H6MD03177|||21201|BALTIMORE|MD
C00199844|MCCARTHY FOR CONGRESS COMMITTEE|P|H||H6IL20043|||62705|SPRINGFIELD|IL
C00199869|CROWELL & MORING PAC|U|Q|||M|NONE|20004|WASHINGTON|DC
C00199877|MISSISSIPPIANS UNITED FOR PROGRESS|U|N|||M|NONE|38701|GREENVILLE|MS
C00199885|ALL AMERICAN MUSLIM POLITICAL ACTION COMMITTEE (AAMPAC)|U|N||||NONE|77001|HOUSTON|TX
C00199901|INTERNATIONAL LONGSHOREMAN ASSOCIATION LOCAL 1315 PORTPAC|U|Q|||L|LONGSHOREMEN ASSO LOCAL 1315, INTL|53140|KENOSHA|WI
C00199935|AMERICAN ASSOCIATION OF PHYSICIANS FROM INDIA POLITICAL ACTION COMMITTEE|U|Q|||T|PHYSICIANS FROM INDIA; AMER ASSO OF|62704|SPRINGFIELD|IL
C00199943|MINNESOTA ASSOCIATION OF REALTORS REAL ESTATE POLITICAL ACTION COMMITTEE (REPAC)|U|Q|||T|MINNESOTA ASSOCIATION OF REALTORS|55439|EDINA|MN
C00199950|MOPAC|U|Q|||M|NONE|48322|WEST BLOOMFIELD|MI
C00199968|BEARD FOR CONGRESS COMMITTEE|P|H|DEM|H6RI01013|||02905|CRANSTON|RI
C00199976|FRIENDS TO ELECT STANLEY E BRANCHE|P|H|DEM|H6PA01017|||19139|PHILADELPHIA|PA
C00199992|OWENS FOR SENATE COMMITTEE|P|S|DEM|S2UT00138|||84110|SALT LAKE CITY|UT
C00200022|GEORGE BRITT JR FOR PRESIDENT 1988|P|P|DEM|P40000184|||19143|PHILA|PA
C00200030|CONCERNED AMERICANS PAC|U|Q|||M|NONE|20026|WASHINGTON|DC
C00200048|ALFARERO FOR CONGRESS COMMITTEE|P|H|REP|H6CA26019|||91331|LOS ANGELES|CA
C00200055|SUPPORTERS OF ALFARERO FOR CONGRESS|A|H|REP|H6CA26019|||91412|PANORAMA CITY|CA
C00200089|OWENS-CORNING FIBERGLAS CORPORATION BETTER GOVERNMENT FUND-AKA OCF BETTER GOVERNMENT FUND|U|Q|||C|OWENS-CORNING FIBERGLAS CORPORATION|43659|TOLEDO|OH
C00200139|HERSHEY FOODS CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE (HERSHEY EPAC)|U|Q|||C|HERSHEY FOODS CORPORATION|17033|HERSHEY|PA
C00200147|COMMITTEE FOR EFFECTIVE GOVERNMENT|U|Q|||M|NONE|10020|NEW YORK|NY
C00200188|NEW YORK STOCK EXCHANGE INC POLITICAL ACTION COMMITTEE (NYSE PAC)|U|Q|||T|NEW YORK STOCK EXCHANGE INC|20006|WASHINGTON|DC
C00200196|AMERICAN SOYBEAN ASSOCIATION POLITICAL ACTION COMMITTEE (SOYPAC)|U|Q|||T|SOYBEAN ASSOCIATION, AMERICAN|63141|ST LOUIS|MO
C00200204|CYPRUS MINERALS CO EMPLOYEES FOR EXCELLENCE IN GOVT CMTE/CYPRUS EMP FOR EXCELLENCE IN GOVT|U|Q|||C|CYPRUS MINERALS COMPANY|80155|ENGLEWOOD|CO
C00200212|COTNER FOR PRESIDENT|P|P|DEM|P00001768|||74008|BIXBY|OK
C00200220|FRIENDS OF DAVID LANDAU INC|A|H|DEM|H6PA07030|||19086|WALLINGFORD|PA
C00200238|PETTIT FOR CONGRESS COMMITTEE, INC.|P|H|DEM|H4MD07017|||21215|BALTIMORE|MD
C00200253|ZENITH ELECTRONICS CORPORATION POLITICAL PARTICIPATION FUND|U|Q|||C|ZENITH ELECTRONICS CORPORATION|60639|CHICAGO|IL
C00200279|ROBINSON FOR CONGRESS COMMITTEE|P|H|REP|H6NC10109|||28645|LENOIR|NC
C00200303|JOE SEVARIO FOR CONGRESS COMMITTEE|P|H|DEM|H6LA08089|||70804|BATON ROUGE|LA
C00200329|IOWA FARM BUREAU FEDERATION POLITICAL ACTION COMMITTEE/FB PAC|U|Q|||T|IOWA FARM BUREAU FEDERATION|50265|WEST DES MOINES|IA
C00200337|NATIONAL LICENSED BEVERAGE ASSOCIATION BEVERAGE ALCOHOL RETAILER PAC (NLBA BAR-PAC)|U|Q|||T|NATIONAL LICENSED BEVERAGE ASSOC INC|22302|ALEXANDRIA|VA
C00200352|MAJORITY HAWAII|U|Q|||M|CAMPAIGN AMERICA|20006|WASHINGTON|DC
C00200394|MAJORITY MARYLAND|U|Q|||M|CAMPAIGN AMERICA|20902|WHEATON|MD
C00200535|SOUTHERN NATIONAL CORP POLITICAL ACTION COMMITTEE|U|Q|||C|SOUTHERN NATIONAL CORPORATION|28359|LUMBERTON|NC
C00200550|CAPITAL HOLDING POLITICAL ACTION COMMITTEE - CAP*PAC|U|Q|||C|SOUTHLIFE HOLDING COMPANY|40232|LOUISVILLE|KY
C00200584|UPTON FOR ALL OF US|P|H|REP|H6MI04113|||49085|ST JOSEPH|MI
C00200592|TERRY WILLIAMS FOR UNITED STATES SENATE|P|S|DEM|S6UT00097|||84110|SALT LAKE CITY|UT
C00200618|COMMITTEE TO ELECT GUS ADAIR TO CONGRESS|P|H|DEM|H6MD07046|||21217|BALTIMORE|MD
C00200626|NEW MEXICO MEDICAL EYE POLITICAL ACTION COMMITTEE (M.D. EYE PAC)|U|N|||T|NEW MEXICO OPHTHALMOLOGICAL SOCIETY|87102|ALBQ|NM
C00200634|VIRGINIA CONGRESSIONAL COMMITTEE|U|N|||M|NONE|23220|RICHMOND|VA
C00200642|FIRST COMMERCIAL BANK'S COMMITTEE FOR GOOD LEADERSHIP|U|Q|||C|FIRST COMMERICAL BANK|35202|BIRMINGHAM|AL
C00200659|FLEISHMAN-HILLARD POLITICAL ACTION COMMITTEE|U|Q|||C|FLEISHMAN-HILLARD INC|20036|WASHINGTON|DC
C00200667|SAVINGS BANK OF UTICA POLITICAL ACTION COMMITTEE|U|N|||C|SAVINGS BANK OF UTICA|13501|UTICA|NY
C00200675|FARMERS GRAIN TERMINAL INC POLITICAL ACTION COMMITTEE|U|N|||C|FARMERS GRAIN TERMINAL INC|38702|GREENVILLE|MS
C00200683|AMERICAN BANKSHARES INC POLITICAL ACTION COMMITTEE-AMERIPAC|U|N|||C|AMERICAN BANKSHARES INC|24868|NORTHFORK|WV
C00200691|BENJ FRANKLIN FEDERAL SAVINGS AND LOAN ASSOCIATION COLONIAL PAC|U|N|||C|BENJ FRANKLIN FEDERAL S & L ASSOC|97214|PORTLAND|OR
C00200709|KONNYU ELECTION COMMITTEE - FEDERAL|P|H|REP|H6CA13108|||95129|SAN JOSE|CA
C00200758|COMMITTEE TO ELECT PETER J SFERRAZZA|A|H|DEM|H6NV02016|||89509|RENO|NV
C00200774|ARCHER CAMPAIGN COMMITTEE|A|H|REP|H6TX20030|||78212|SAN ANTONIO|TX
C00200808|MFUME FOR CONGRESS|P|H|DEM|H6MD07020|||21215|BALTO|MD
C00200824|RE-ELECT SLAUGHTER FOR CONGRESS COMMITTEE|P|H|REP|H4VA07010|||22701|CULPEPER|VA
C00200832|WISCONSIN ACTION COALITION PAC - WACPAC|U|Q|||M|WISCONSIN ACTION COALITION|53203|MILWAUKEE|WI
C00200865|ROYCE CAMPAIGN COMMITTEE|P|H|REP|H6CA39020||BLANK|92632|FULLERTON|CA
C00200873|HAMPTON ROADS CONGRESSIONAL CLUB AND FRIENDS OF OWEN PICKETT|P|H|DEM|H6VA02057|||23452|VIRGINIA BEACH|VA
C00200907|SCANA CORPORATION FEDERAL POLITICAL ACTION COMMITTEE|U|Q|||C|SCANA CORPORATION|29218|COLUMBIA|SC
C00200923|MARCHANT FOR CONGRESS|P|H|REP|H6SC04106|||29616|GREENVILLE|SC
C00200931|FRIENDS OF TOM SKORNIA|P|H|REP|H6CA12100|||95112|SAN JOSE|CA
C00200949|POLAND FOR U S CONGRESS|P|H||H6VA08039|||22301|ALEXANDRIA|VA
C00200956|FILIPINO-AMERICAN FRIENDS OF JACK MCMURRAY|A|H|REP|H6CA31019|||90745|CARSON|CA
C00200980|CASS BALLENGER FOR CONGRESS COMMITTEE|P|H||H6NC10117|||28601|HICKORY|NC
C00201020|ADAMS FOR CONGRESS|P|H|REP|H6SC04049|||29687|TAYLORS|SC
